example_id,stratum,position,offset,timestep,corruption_level,n_corrupted_predecessors,clean_token,proposed_token,verifier_token,accepted,entropy,normalized_entropy,top1_probability,top1_top2_margin,effective_support,existing_draftability_score,teacher_entropy,corrupt_entropy
w0256r0,FULL,125,7,1.0,1,5,836,58550,279,0,3.800195,0.305913,0.157975,0.009571,44.7099,1.825397,2.256236,8.868799
w0256r0,FULL,126,8,1.0,1,6,44257,641,6990,0,3.871484,0.311652,0.183525,0.040596,48.0136,1.902828,2.501627,8.824507
w0256r1,FULL,120,2,1.0,1,0,554,314,12,0,4.886121,0.393329,0.223318,0.163213,132.4389,1.83769,1.963992,8.444282
w0256r1,FULL,121,3,1.0,1,1,12,314,30095,0,4.448955,0.358138,0.237204,0.155229,85.5375,1.581453,3.46979,7.578249
w0256r1,FULL,122,4,1.0,1,2,31,279,19,0,4.684423,0.377093,0.121106,0.037871,108.2478,1.884386,1.433989,6.633113
w0256r1,FULL,123,5,1.0,1,3,220,71136,220,0,4.538557,0.36535,0.19455,0.122979,93.5557,1.863968,2.616667,7.758752
w0256r1,FULL,124,6,1.0,1,4,19,71136,19,0,3.575858,0.287854,0.32263,0.224234,35.7253,1.99545,1.033252,7.033721
w0256r1,FULL,125,7,1.0,1,5,22,70215,22,0,4.011269,0.322904,0.134605,0.015817,55.2169,1.973784,0.519788,6.786122
w0256r1,FULL,126,8,1.0,1,6,46627,71136,33866,0,3.72789,0.300092,0.239288,0.118967,41.5913,1.96449,4.511631,4.479879
w0256r2,FULL,120,2,1.0,1,0,1146,22165,1575,0,5.78825,0.46595,0.086564,0.0148,326.4414,1.900746,4.830134,4.847414
w0256r2,FULL,121,3,1.0,1,1,8477,1369,8477,0,6.451316,0.519326,0.025432,0.004348,633.5358,1.984263,0.783904,4.757405
w0256r2,FULL,122,4,1.0,1,2,314,318,314,0,6.620135,0.532916,0.062774,0.04108,750.0463,1.900131,2.245996,7.663352
w0256r2,FULL,123,5,1.0,1,3,22165,318,22165,0,5.449623,0.438691,0.174543,0.110332,232.6705,1.937502,1.052143,7.81149
w0256r2,FULL,124,6,1.0,1,4,654,318,654,0,5.208053,0.419244,0.160505,0.056875,182.7379,1.995826,0.05014,7.632618
w0256r2,FULL,125,7,1.0,1,5,2206,318,2206,0,5.818755,0.468406,0.085859,0.005202,336.5527,1.993527,0.05763,8.915183
w0256r2,FULL,126,8,1.0,1,6,64,1116,64,0,5.767777,0.464302,0.089164,0.005402,319.8261,1.992734,0.026725,8.094893
w0256r3,FULL,120,2,1.0,1,0,557,369,369,1,3.252834,0.261851,0.335037,0.186365,25.8635,1.739411,2.809326,4.697718
w0256r3,FULL,121,3,1.0,1,1,16155,369,5617,0,5.170734,0.41624,0.095797,0.011256,176.0441,1.993464,4.338435,4.112076
w0256r3,FULL,122,4,1.0,1,2,430,279,2094,0,6.086687,0.489974,0.08015,0.009418,439.9612,1.972348,1.707284,7.646105
w0256r3,FULL,123,5,1.0,1,3,264,264,264,1,5.529014,0.445082,0.102404,0.0,251.8954,1.9538,1.453803,8.854254
w0256r3,FULL,124,6,1.0,1,4,3349,264,3878,0,5.730253,0.461281,0.099847,0.011732,308.0471,1.909948,4.316233,8.633228
w0256r3,FULL,125,7,1.0,1,5,458,279,69552,0,5.192066,0.417957,0.098886,0.011619,179.8397,1.893171,4.649757,8.237001
w0256r3,FULL,126,8,1.0,1,6,554,279,33582,0,4.757376,0.382965,0.269335,0.12517,116.44,1.835601,5.104753,8.907751
w0257r0,FULL,120,2,1.0,1,0,19,220,18,0,0.561297,0.045184,0.90924,0.887857,1.7529,1.99264,1.458909,4.714187
w0257r0,FULL,121,3,1.0,1,1,15,15,15,1,2.571975,0.207042,0.209093,0.0,13.0917,1.972674,1.426389,6.189167
w0257r0,FULL,122,4,1.0,1,2,303,303,303,1,1.994475,0.160554,0.569304,0.425361,7.3483,1.020983,2.158499,5.138513
w0257r0,FULL,123,5,1.0,1,3,380,303,4315,0,3.001069,0.241584,0.39528,0.258675,20.107,1.871689,2.732587,6.912499
w0257r0,FULL,124,6,1.0,1,4,912,303,912,0,4.9069,0.395002,0.085001,0.0,135.2196,1.999344,0.011857,6.916505
w0257r0,FULL,125,7,1.0,1,5,44877,1116,44877,0,3.956959,0.318532,0.216116,0.067582,52.298,1.998013,0.017013,7.88968
w0257r0,FULL,126,8,1.0,1,6,1116,220,1116,0,3.063439,0.246605,0.344243,0.171147,21.401,1.684347,0.580107,6.34711
w0257r1,FULL,120,2,1.0,1,0,12478,16586,7374,0,3.78191,0.304441,0.390409,0.285332,43.8998,1.285468,4.163938,6.174714
w0257r1,FULL,121,3,1.0,1,1,61823,16586,61823,0,2.78965,0.224565,0.610334,0.516736,16.2753,1.887285,0.294528,7.461554
w0257r1,FULL,122,4,1.0,1,2,1506,16586,1506,0,3.189363,0.256741,0.426558,0.259515,24.273,1.999833,0.005846,5.723761
w0257r1,FULL,123,5,1.0,1,3,1116,1116,1116,1,3.107739,0.250171,0.36879,0.130681,22.3704,1.965646,0.529897,8.567494
w0257r1,FULL,124,6,1.0,1,4,2047,1116,557,0,3.447575,0.277527,0.421755,0.284831,31.4241,1.951893,3.187999,6.89903
w0257r1,FULL,125,7,1.0,1,5,279,1116,279,0,3.440965,0.276995,0.483361,0.375509,31.2171,1.954945,3.523679,4.047093
w0257r1,FULL,126,8,1.0,1,6,2015,1116,2015,0,3.888365,0.313011,0.433949,0.3485,48.831,1.945767,2.525282,8.211218
w0257r2,FULL,120,2,1.0,1,0,799,13759,279,0,6.091276,0.490343,0.084325,0.022631,441.9851,1.605247,3.071537,7.022215
w0257r2,FULL,121,3,1.0,1,1,854,13759,854,0,6.288985,0.506259,0.066796,0.031042,538.6065,1.974785,1.002213,7.917253
w0257r2,FULL,122,4,1.0,1,2,1116,557,1116,0,5.742434,0.462262,0.077545,0.009112,311.8223,1.789053,2.572243,6.228494
w0257r2,FULL,123,5,1.0,1,3,279,279,279,1,5.628176,0.453064,0.139297,0.077485,278.1542,1.984367,3.403739,4.904276
w0257r2,FULL,124,6,1.0,1,4,13759,279,13759,0,5.803571,0.467183,0.14323,0.079672,331.4811,1.919416,5.205483,7.233316
w0257r2,FULL,125,7,1.0,1,5,4924,279,557,0,5.875887,0.473005,0.15749,0.095816,356.3408,1.924941,3.414062,5.643489
w0257r2,FULL,126,8,1.0,1,6,557,279,557,0,5.904763,0.475329,0.162804,0.102911,366.7804,1.959756,2.722364,7.698275
w0257r3,FULL,120,2,1.0,1,0,9290,10452,22559,0,4.231554,0.340637,0.16204,0.009818,68.8241,1.99266,3.757463,0.675639
w0257r3,FULL,121,3,1.0,1,1,310,557,310,0,4.265375,0.34336,0.205065,0.13849,71.1916,1.972257,0.663196,7.128175
w0257r3,FULL,122,4,1.0,1,2,30717,557,30717,0,4.448514,0.358102,0.170936,0.115441,85.4998,1.983753,1.180451,7.421587
w0257r3,FULL,123,5,1.0,1,3,383,557,383,0,4.722958,0.380195,0.094278,0.016119,112.5005,1.98929,2.562227,1.350193
w0257r3,FULL,124,6,1.0,1,4,220,383,220,0,4.031211,0.32451,0.17679,0.055284,56.3291,1.947061,0.326205,7.05167
w0257r3,FULL,125,7,1.0,1,5,16,220,16,0,3.521616,0.283487,0.183547,0.021567,33.8391,1.999103,0.039803,8.101631
w0257r3,FULL,126,8,1.0,1,6,20,383,20,0,4.148797,0.333975,0.148652,0.05849,63.3577,1.958268,0.153658,6.771012
w0258r0,FULL,120,2,1.0,1,0,264,264,264,1,1.349767,0.108655,0.716136,0.640656,3.8565,1.958001,1.066098,4.807302
w0258r0,FULL,121,3,1.0,1,1,2526,264,40634,0,3.515341,0.282982,0.480821,0.426875,33.6274,1.803204,5.190505,6.929733
w0258r0,FULL,122,4,1.0,1,2,5983,40634,40634,1,5.568522,0.448262,0.065342,0.003959,262.0467,1.898704,4.933223,7.642048
w0258r0,FULL,123,5,1.0,1,3,10495,314,10495,0,4.439752,0.357397,0.249939,0.197549,84.7539,1.905798,2.8933,7.270147
w0258r0,FULL,124,6,1.0,1,4,6696,314,6696,0,4.006379,0.322511,0.237645,0.13858,54.9476,1.92639,4.074694,6.80244
w0258r0,FULL,125,7,1.0,1,5,440,1116,1116,1,4.313231,0.347212,0.155982,0.048777,74.6814,1.899322,3.169335,6.64514
w0258r0,FULL,126,8,1.0,1,6,12168,264,264,1,5.064325,0.407674,0.14414,0.062011,158.2735,1.932844,4.458543,7.757959
w0258r1,FULL,120,2,1.0,1,0,1116,1116,1116,1,3.051341,0.245631,0.495686,0.428602,21.1437,1.847118,2.236384,8.143785
w0258r1,FULL,121,3,1.0,1,1,279,1116,279,0,3.289674,0.264816,0.449103,0.273232,26.8341,1.80956,2.932099,8.112024
w0258r1,FULL,122,4,1.0,1,2,48955,1116,48285,0,3.651337,0.29393,0.349386,0.09377,38.5261,1.887435,4.732433,8.480432
w0258r1,FULL,123,5,1.0,1,3,1953,279,513,0,4.526731,0.364399,0.335821,0.186802,92.4558,1.990719,3.547169,6.993733
w0258r1,FULL,124,6,1.0,1,4,41476,11801,19903,0,1.432503,0.115315,0.838581,0.811625,4.1892,1.988158,2.478173,1.238934
w0258r1,FULL,125,7,1.0,1,5,9781,1116,303,0,4.434124,0.356944,0.268764,0.163514,84.2783,1.938477,3.514961,9.417992
w0258r1,FULL,126,8,1.0,1,6,303,1116,303,0,4.716642,0.379686,0.238729,0.174476,111.7923,1.661666,2.667886,5.22729
w0258r2,FULL,120,2,1.0,1,0,1049,1049,1049,1,3.348554,0.269556,0.360982,0.210502,28.4615,1.787641,3.47536,7.3053
w0258r2,FULL,121,3,1.0,1,1,369,369,369,1,5.134403,0.413316,0.085619,0.005187,169.7629,1.986762,2.199223,5.68154
w0258r2,FULL,122,4,1.0,1,2,1048,12838,1048,0,5.183144,0.417239,0.11339,0.025082,178.2423,1.989414,3.648733,4.821335
w0258r2,FULL,123,5,1.0,1,3,2945,12838,1669,0,5.03963,0.405687,0.187074,0.10406,154.4129,1.960314,1.548491,8.003844
w0258r2,FULL,124,6,1.0,1,4,303,369,303,0,5.695598,0.458491,0.090291,0.019972,297.5546,1.954799,1.37762,8.570946
w0258r2,FULL,125,7,1.0,1,5,1379,369,279,0,5.376059,0.432769,0.084176,0.009891,216.1687,1.981931,1.388635,4.719732
w0258r2,FULL,126,8,1.0,1,6,314,279,314,0,5.574491,0.448742,0.140244,0.097472,263.6154,1.954262,2.505537,8.182282
w0258r3,FULL,120,2,1.0,1,0,24737,24737,24737,1,2.029582,0.16338,0.665449,0.607303,7.6109,1.996263,0.212837,6.099064
w0258r3,FULL,121,3,1.0,1,1,451,24737,451,0,1.835264,0.147737,0.7421,0.691599,6.2668,1.999599,0.002416,6.894172
w0258r3,FULL,122,4,1.0,1,2,383,303,303,1,1.82522,0.146929,0.722561,0.67339,6.2042,1.968711,1.20354,8.465366
w0258r3,FULL,123,5,1.0,1,3,220,303,220,0,1.265042,0.101835,0.769265,0.697712,3.5432,1.980204,0.374524,7.662227
w0258r3,FULL,124,6,1.0,1,4,16,303,16,0,2.190454,0.17633,0.455342,0.265527,8.9393,1.933374,1.281407,8.130111
w0258r3,FULL,125,7,1.0,1,5,5869,220,5869,0,2.173478,0.174963,0.352262,0.041392,8.7888,1.965355,2.955654,8.970714
w0258r3,FULL,126,8,1.0,1,6,220,220,220,1,1.894988,0.152545,0.579225,0.432774,6.6525,1.870188,0.102695,7.099283
w0259r0,FULL,120,2,1.0,1,0,264,279,2201,0,3.66594,0.295105,0.219048,0.013271,39.0928,1.743425,3.713369,6.194053
w0259r0,FULL,121,3,1.0,1,1,491,2201,491,0,4.569737,0.367861,0.213596,0.066794,96.5188,1.904016,3.674809,7.136686
w0259r0,FULL,122,4,1.0,1,2,3602,220,16682,0,4.569902,0.367874,0.14496,0.008783,96.5346,1.909043,3.038759,6.023018
w0259r0,FULL,123,5,1.0,1,3,539,303,303,1,4.027324,0.324197,0.16164,0.018993,56.1105,1.997369,3.463183,1.537607
w0259r0,FULL,124,6,1.0,1,4,220,220,220,1,3.834669,0.308688,0.292467,0.191393,46.2781,1.880819,0.664367,7.534193
w0259r0,FULL,125,7,1.0,1,5,16,220,16,0,3.481942,0.280294,0.298074,0.138526,32.5228,1.999463,0.031795,6.374916
w0259r0,FULL,126,8,1.0,1,6,24,303,24,0,4.149029,0.333994,0.190086,0.059442,63.3724,1.998821,0.003859,8.406879
w0259r1,FULL,120,2,1.0,1,0,1151,1151,1151,1,3.617564,0.291211,0.396093,0.342487,37.2467,1.928153,2.91519,5.371049
w0259r1,FULL,121,3,1.0,1,1,314,641,314,0,3.522544,0.283562,0.333271,0.210668,33.8705,1.594115,0.784925,5.588717
w0259r1,FULL,122,4,1.0,1,2,279,641,279,0,2.084231,0.167779,0.597352,0.446318,8.0384,1.961752,0.236884,5.807821
w0259r1,FULL,123,5,1.0,1,3,2353,641,2353,0,2.620761,0.210969,0.545995,0.424167,13.7462,1.975218,1.169023,6.359532
w0259r1,FULL,124,6,1.0,1,4,641,279,641,0,4.921877,0.396207,0.135119,0.042253,137.26,1.671603,1.227893,6.274392
w0259r1,FULL,125,7,1.0,1,5,5971,641,561,0,5.461915,0.43968,0.115655,0.053749,235.5482,1.815209,4.52707,6.37988
w0259r1,FULL,126,8,1.0,1,6,5676,220,5676,0,5.965359,0.480207,0.08145,0.018017,389.693,1.997235,0.020562,7.208133
w0259r2,FULL,120,2,1.0,1,0,13255,13255,13255,1,2.558619,0.205967,0.547401,0.468541,12.918,1.978153,2.368346,5.558445
w0259r2,FULL,121,3,1.0,1,1,314,1116,314,0,2.771041,0.223067,0.330564,0.153626,15.9753,1.911085,1.237367,7.464211
w0259r2,FULL,122,4,1.0,1,2,11920,1116,11920,0,3.734723,0.300642,0.317023,0.184868,41.8764,1.944095,3.86977,7.361154
w0259r2,FULL,123,5,1.0,1,3,1116,1116,1116,1,2.620423,0.210942,0.542356,0.481505,13.7415,1.922316,1.909082,5.893348
w0259r2,FULL,124,6,1.0,1,4,279,1116,25939,0,3.349193,0.269608,0.459745,0.397525,28.4798,1.971039,3.139264,7.39816
w0259r2,FULL,125,7,1.0,1,5,1785,1116,13071,0,3.790408,0.305125,0.407852,0.341272,44.2745,1.926025,3.901474,7.749761
w0259r2,FULL,126,8,1.0,1,6,15803,1116,557,0,3.658078,0.294473,0.450186,0.392952,38.7867,1.95785,4.347057,5.31949
w0259r3,FULL,120,2,1.0,1,0,3113,695,2,0,5.319626,0.428226,0.106284,0.018172,204.3074,1.744587,7.165555,6.038264
w0259r3,FULL,121,3,1.0,1,1,220,220,279,0,6.247375,0.502909,0.103646,0.067827,516.6546,1.813143,5.076797,6.066947
w0259r3,FULL,122,4,1.0,1,2,15,220,16,0,6.294251,0.506683,0.039594,0.006769,541.4504,1.963458,1.388408,7.27934
w0259r3,FULL,123,5,1.0,1,3,19,279,23,0,6.152969,0.49531,0.088344,0.038007,470.111,1.9893,2.284795,4.403233
w0259r3,FULL,124,6,1.0,1,4,535,279,15,0,5.915927,0.476228,0.136711,0.083174,370.8979,1.951793,1.735813,8.211323
w0259r3,FULL,125,7,1.0,1,5,220,279,220,0,6.16528,0.496301,0.084635,0.01447,475.9345,1.91039,0.315304,8.417459
w0259r3,FULL,126,8,1.0,1,6,15,220,15,0,6.260934,0.504001,0.093453,0.040205,523.7078,1.96603,1.565128,7.944274
w0260r0,FULL,120,2,1.0,1,0,220,16,220,0,0.573987,0.046206,0.790074,0.590312,1.7753,1.90251,0.050007,5.68065
w0260r0,FULL,121,3,1.0,1,1,16,24,16,0,1.902983,0.153189,0.23672,0.027815,6.7059,1.986824,0.031364,6.056521
w0260r0,FULL,122,4,1.0,1,2,24,18,24,0,2.209353,0.177851,0.166647,0.0,9.1098,1.999033,0.008147,4.272773
w0260r0,FULL,123,5,1.0,1,3,20,1116,19,0,2.561467,0.206196,0.234733,0.14838,12.9548,1.976171,1.598457,7.939233
w0260r0,FULL,124,6,1.0,1,4,23,1116,15,0,3.025499,0.24355,0.292969,0.15458,20.6043,1.995364,2.290508,8.778189
w0260r0,FULL,125,7,1.0,1,5,641,16,1116,0,2.80483,0.225787,0.134297,0.01578,16.5243,1.948083,1.263141,8.965849
w0260r0,FULL,126,8,1.0,1,6,695,16,271,0,3.086466,0.248458,0.181088,0.056628,21.8996,1.677292,4.251826,9.114085
w0260r1,FULL,120,2,1.0,1,0,3813,279,279,1,4.648502,0.374201,0.240613,0.028273,104.4284,1.229234,3.70608,6.125657
w0260r1,FULL,121,3,1.0,1,1,216520,279,9017,0,6.109591,0.491818,0.103666,0.036734,450.1546,1.850856,3.784842,7.138443
w0260r1,FULL,122,4,1.0,1,2,778,303,778,0,4.837968,0.389453,0.110784,0.013017,126.2126,1.999852,0.002405,8.148073
w0260r1,FULL,123,5,1.0,1,3,2502,318,641,0,4.536602,0.365193,0.177125,0.055389,93.373,1.38484,2.373909,6.532774
w0260r1,FULL,124,6,1.0,1,4,551,318,551,0,5.114769,0.411735,0.13424,0.029694,166.4623,1.909048,4.200056,5.286715
w0260r1,FULL,125,7,1.0,1,5,8677,318,557,0,5.013352,0.403571,0.160785,0.009741,150.4081,1.970139,3.292348,9.229084
w0260r1,FULL,126,8,1.0,1,6,279,641,264,0,5.535039,0.445567,0.143287,0.024498,253.4178,1.793427,3.493323,9.359219
w0260r2,FULL,120,2,1.0,1,0,279,641,1141,0,4.554803,0.366658,0.151442,0.017795,95.088,1.993951,2.098488,0.219389
w0260r2,FULL,121,3,1.0,1,1,3889,279,3889,0,4.831356,0.388921,0.179044,0.063445,125.3809,1.906373,2.340142,7.211599
w0260r2,FULL,122,4,1.0,1,2,799,220,641,0,5.673683,0.456727,0.089876,0.015366,291.1048,1.87207,3.737849,8.198822
w0260r2,FULL,123,5,1.0,1,3,9969,279,641,0,5.295595,0.426292,0.111717,0.006769,199.4562,1.835572,2.266773,8.011518
w0260r2,FULL,124,6,1.0,1,4,303,641,303,0,5.302775,0.42687,0.14928,0.064223,200.8935,1.965891,2.411294,7.939559
w0260r2,FULL,125,7,1.0,1,5,220,279,220,0,5.531568,0.445287,0.10391,0.022985,252.5395,1.874246,1.054772,8.192108
w0260r2,FULL,126,8,1.0,1,6,16,641,16,0,5.695262,0.458464,0.093349,0.020649,297.4547,1.997797,0.053006,4.178251
w0260r3,FULL,120,2,1.0,1,0,15,641,15,0,1.571723,0.126523,0.637757,0.526931,4.8149,1.99501,0.01172,5.826604
w0260r3,FULL,121,3,1.0,1,1,641,641,641,1,4.853705,0.39072,0.199348,0.130455,128.2145,1.484836,1.471366,6.051541
w0260r3,FULL,122,4,1.0,1,2,1216,561,271,0,5.661545,0.45575,0.085837,0.005201,287.5926,1.980778,4.495074,6.541833
w0260r3,FULL,123,5,1.0,1,3,6348,561,6273,0,6.523732,0.525156,0.065475,0.028168,681.1157,1.968033,3.544253,6.370174
w0260r3,FULL,124,6,1.0,1,4,279,2353,279,0,6.413889,0.516313,0.116722,0.071013,610.2623,1.775466,3.48694,7.566541
w0260r3,FULL,125,7,1.0,1,5,18117,279,2353,0,6.25019,0.503136,0.077738,0.020864,518.1114,1.824226,6.140385,8.43419
w0260r3,FULL,126,8,1.0,1,6,23736,2353,2286,0,5.497517,0.442546,0.196327,0.13645,244.085,1.941797,2.204127,8.8001
w0261r0,FULL,120,2,1.0,1,0,5158,279,279,1,1.322725,0.106478,0.671377,0.479024,3.7536,1.801414,0.706585,5.498081
w0261r0,FULL,121,3,1.0,1,1,2018,34271,18818,0,1.897496,0.152747,0.565882,0.403754,6.6692,1.94926,3.344603,6.96921
w0261r0,FULL,122,4,1.0,1,2,2774,1116,2774,0,1.868553,0.150417,0.704091,0.65908,6.4789,1.942739,2.790693,7.949074
w0261r0,FULL,123,5,1.0,1,3,34271,1116,34271,0,2.382336,0.191776,0.56557,0.505959,10.8302,1.915507,2.168335,8.022648
w0261r0,FULL,124,6,1.0,1,4,1116,1116,1116,1,3.78541,0.304723,0.299286,0.232506,44.0537,1.966134,2.080095,8.713351
w0261r0,FULL,125,7,1.0,1,5,424,1116,279,0,3.912284,0.314936,0.223794,0.130503,50.0131,1.950033,2.360311,8.6425
w0261r0,FULL,126,8,1.0,1,6,682,220,369,0,3.70801,0.298492,0.197023,0.0,40.7726,1.989848,2.937388,8.973547
w0261r1,FULL,120,2,1.0,1,0,22006,220,410,0,3.77077,0.303544,0.312741,0.069178,43.4135,1.96717,6.843382,2.688411
w0261r1,FULL,121,3,1.0,1,1,279,561,279,0,4.980217,0.400904,0.130638,0.01535,145.506,1.897126,3.761712,7.139918
w0261r1,FULL,122,4,1.0,1,2,17480,7607,4397,0,5.651996,0.454982,0.075457,0.012901,284.8595,1.783452,6.719614,7.177673
w0261r1,FULL,123,5,1.0,1,3,314,15,314,0,5.447332,0.438506,0.114614,0.053266,232.1381,1.964166,0.942576,7.782176
w0261r1,FULL,124,6,1.0,1,4,279,279,279,1,6.041535,0.486339,0.067254,0.01805,420.5382,1.820832,2.310001,7.136414
w0261r1,FULL,125,7,1.0,1,5,12537,220,2436,0,5.310167,0.427465,0.154595,0.034196,202.3841,1.874388,4.913258,8.425346
w0261r1,FULL,126,8,1.0,1,6,452,15,452,0,5.113279,0.411615,0.142926,0.050646,166.2145,1.988922,0.361318,7.539881
w0261r2,FULL,120,2,1.0,1,0,14979,369,6977,0,5.003126,0.402748,0.077855,0.020895,148.8779,1.970598,3.759508,5.144642
w0261r2,FULL,121,3,1.0,1,1,1187,279,1187,0,4.819734,0.387985,0.069255,0.0,123.9321,1.997847,0.016055,7.994427
w0261r2,FULL,122,4,1.0,1,2,321,279,321,0,4.317814,0.347581,0.102063,0.011993,75.0244,1.848727,3.669899,8.37964
w0261r2,FULL,123,5,1.0,1,3,279,279,68051,0,4.210967,0.33898,0.180885,0.071173,67.4217,1.967488,4.599965,2.945729
w0261r2,FULL,124,6,1.0,1,4,91796,279,16162,0,5.394833,0.43428,0.185906,0.14175,220.2653,1.900718,5.558583,9.53758
w0261r2,FULL,125,7,1.0,1,5,76492,279,76492,0,4.930058,0.396866,0.245833,0.194303,138.3875,1.990934,1.250642,4.137664
w0261r2,FULL,126,8,1.0,1,6,1116,279,8613,0,5.05364,0.406814,0.192786,0.112421,156.5915,1.884028,4.64425,8.072001
w0261r3,FULL,120,2,1.0,1,0,36150,1116,36150,0,1.806745,0.145442,0.56504,0.422176,6.0906,1.928299,1.766095,6.659203
w0261r3,FULL,121,3,1.0,1,1,1116,1116,1116,1,1.60766,0.129415,0.671169,0.554537,4.9911,1.939084,1.261468,8.639895
w0261r3,FULL,122,4,1.0,1,2,321,1116,321,0,1.879801,0.151323,0.632236,0.491165,6.5522,1.769451,4.090214,8.164993
w0261r3,FULL,123,5,1.0,1,3,383,1116,279,0,2.483039,0.199883,0.560672,0.418912,11.9776,1.913991,4.759927,4.218534
w0261r3,FULL,124,6,1.0,1,4,449,279,279,1,4.532532,0.364865,0.22181,0.05953,92.9937,1.91624,3.272504,6.639136
w0261r3,FULL,125,7,1.0,1,5,8961,1578,8961,0,6.248904,0.503032,0.081525,0.02188,517.4455,1.947546,1.358076,7.343416
w0261r3,FULL,126,8,1.0,1,6,314,15,314,0,4.399793,0.35418,0.165903,0.087536,81.434,1.965863,0.17882,8.470882
w0262r0,FULL,120,2,1.0,1,0,279,279,279,1,4.674258,0.376274,0.419816,0.387444,107.153,1.777155,3.447192,6.943813
w0262r0,FULL,121,3,1.0,1,1,1746,298,4383,0,3.713082,0.2989,0.262523,0.05807,40.9799,1.81892,3.741473,6.053916
w0262r0,FULL,122,4,1.0,1,2,54878,1116,1116,1,5.603103,0.451046,0.188549,0.123388,271.2669,1.818291,1.467227,7.447386
w0262r0,FULL,123,5,1.0,1,3,279,1116,421,0,5.979871,0.481375,0.173504,0.080634,395.3895,1.935611,1.247313,8.93551
w0262r0,FULL,124,6,1.0,1,4,5319,1116,5319,0,5.826524,0.469031,0.170492,0.079234,339.1776,1.911114,4.547105,7.801459
w0262r0,FULL,125,7,1.0,1,5,369,1116,557,0,5.998908,0.482908,0.11505,0.006971,402.9885,1.772611,3.154963,7.828176
w0262r0,FULL,126,8,1.0,1,6,328,1116,264,0,6.330887,0.509632,0.133001,0.061811,561.6547,1.892007,4.044432,7.568358
w0262r1,FULL,120,2,1.0,1,0,9495,303,4162,0,2.780807,0.223853,0.245344,0.028829,16.132,1.924856,3.321195,5.889968
w0262r1,FULL,121,3,1.0,1,1,1371,303,1371,0,2.417126,0.194577,0.328161,0.102619,11.2136,1.994959,0.150181,7.199737
w0262r1,FULL,122,4,1.0,1,2,2980,303,364,0,3.202949,0.257835,0.243965,0.065476,24.605,1.981535,1.900292,8.161528
w0262r1,FULL,123,5,1.0,1,3,220,303,220,0,3.554404,0.286127,0.227628,0.0,34.967,1.980514,2.702305,6.609857
w0262r1,FULL,124,6,1.0,1,4,17,279,17,0,4.440527,0.357459,0.39215,0.353322,84.8196,1.996371,0.214625,7.748969
w0262r1,FULL,125,7,1.0,1,5,15,3694,15,0,5.964358,0.480126,0.108345,0.057166,389.3031,1.996617,0.025101,8.604716
w0262r1,FULL,126,8,1.0,1,6,16,506,15,0,4.480275,0.360659,0.141997,0.03141,88.259,1.995496,0.715954,7.588641
w0262r2,FULL,120,2,1.0,1,0,314,314,314,1,2.888379,0.232512,0.220375,0.025895,17.9642,1.899509,0.619881,6.594624
w0262r2,FULL,121,3,1.0,1,1,279,303,279,0,3.149512,0.253533,0.2094,0.0,23.3247,1.959479,0.222712,7.128261
w0262r2,FULL,122,4,1.0,1,2,18526,308,18526,0,5.573317,0.448648,0.082434,0.0,263.3059,1.983287,2.400651,0.900432
w0262r2,FULL,123,5,1.0,1,3,641,369,641,0,4.73801,0.381406,0.232476,0.177258,114.2068,1.933502,1.69807,5.501451
w0262r2,FULL,124,6,1.0,1,4,561,369,561,0,5.537709,0.445782,0.120251,0.037604,254.0952,1.717548,4.004797,7.275745
w0262r2,FULL,125,7,1.0,1,5,1523,220,1994,0,5.578927,0.4491,0.089468,0.005421,264.7874,1.817065,4.755222,8.783425
w0262r2,FULL,126,8,1.0,1,6,3047,220,3047,0,5.375845,0.432752,0.1131,0.006852,216.1224,1.927064,3.557083,8.879023
w0262r3,FULL,120,2,1.0,1,0,310,635,310,0,2.936623,0.236396,0.405195,0.213794,18.8521,1.803756,0.255139,6.617249
w0262r3,FULL,121,3,1.0,1,1,635,641,635,0,3.341442,0.268984,0.271683,0.143349,28.2599,1.901329,3.122686,7.552169
w0262r3,FULL,122,4,1.0,1,2,18414,641,641,1,2.819657,0.22698,0.488718,0.422577,16.7711,1.671337,3.088451,7.397834
w0262r3,FULL,123,5,1.0,1,3,641,641,641,1,2.923226,0.235318,0.490483,0.415265,18.6012,1.84286,1.239933,7.31448
w0262r3,FULL,124,6,1.0,1,4,695,641,198,0,2.751638,0.221505,0.526381,0.43491,15.6683,1.931358,2.678781,5.515259
w0262r3,FULL,125,7,1.0,1,5,248044,641,760,0,3.033127,0.244164,0.492608,0.440687,20.7621,1.830945,6.119256,7.741936
w0262r3,FULL,126,8,1.0,1,6,561,641,410,0,4.097013,0.329807,0.305645,0.218077,60.1604,1.866953,7.351375,6.656656
w0263r0,FULL,120,2,1.0,1,0,1188,1116,77530,0,5.271619,0.424362,0.130337,0.034981,194.731,1.831598,4.999142,5.661413
w0263r0,FULL,121,3,1.0,1,1,2325,10274,2325,0,5.797839,0.466722,0.12075,0.020645,329.5866,1.978918,0.575355,4.903002
w0263r0,FULL,122,4,1.0,1,2,8983,1116,8983,0,2.350517,0.189215,0.395705,0.155698,10.491,1.958339,0.534785,6.879723
w0263r0,FULL,123,5,1.0,1,3,1116,1116,318,0,2.57499,0.207285,0.294887,0.03465,13.1312,1.858642,1.999185,7.778704
