example_id,stratum,position,offset,timestep,corruption_level,n_corrupted_predecessors,clean_token,proposed_token,verifier_token,accepted,entropy,normalized_entropy,top1_probability,top1_top2_margin,effective_support,existing_draftability_score,teacher_entropy,corrupt_entropy
w0288r2,FULL,122,4,1.0,1,2,9018,641,9018,0,4.061426,0.326942,0.197836,0.077843,58.057,1.886181,2.139581,7.01175
w0288r2,FULL,123,5,1.0,1,3,3626,641,31508,0,3.396241,0.273395,0.289855,0.102711,29.8517,1.858075,3.725083,6.679012
w0288r2,FULL,124,6,1.0,1,4,4765,641,641,1,3.876103,0.312023,0.24805,0.077568,48.2359,1.571371,2.423433,7.57919
w0288r2,FULL,125,7,1.0,1,5,494,279,494,0,5.396298,0.434398,0.212308,0.147558,220.5884,1.936422,1.366601,7.650436
w0288r2,FULL,126,8,1.0,1,6,279,279,279,1,5.047895,0.406352,0.221853,0.140238,155.6945,1.950129,2.407132,7.034006
w0288r3,FULL,120,2,1.0,1,0,1116,16,1116,0,1.693681,0.13634,0.48232,0.254488,5.4395,1.696419,2.054872,5.589612
w0288r3,FULL,121,3,1.0,1,1,888,1116,888,0,2.081566,0.167565,0.400535,0.088598,8.017,1.749205,2.950318,6.581876
w0288r3,FULL,122,4,1.0,1,2,279,1116,279,0,2.923043,0.235303,0.272295,0.08515,18.5978,1.92138,1.111913,6.311015
w0288r3,FULL,123,5,1.0,1,3,47145,888,47145,0,3.915106,0.315163,0.165605,0.019459,50.1544,1.893797,2.047581,7.012799
w0288r3,FULL,124,6,1.0,1,4,10629,279,10629,0,4.10456,0.330414,0.370812,0.320628,60.6161,1.983515,0.16468,4.92405
w0288r3,FULL,125,7,1.0,1,5,9897,279,641,0,4.266763,0.343471,0.327911,0.270929,71.2905,1.920873,2.698446,8.309455
w0288r3,FULL,126,8,1.0,1,6,314,279,314,0,4.394547,0.353758,0.20481,0.095183,81.0079,1.982625,0.611319,8.685314
w0289r0,FULL,120,2,1.0,1,0,15818,16,15818,0,1.983727,0.159689,0.264391,0.058483,7.2698,1.953691,1.249533,6.46066
w0289r0,FULL,121,3,1.0,1,1,303,15,310,0,2.338505,0.188248,0.12883,0.015138,10.3657,1.881207,2.390832,6.714685
w0289r0,FULL,122,4,1.0,1,2,264,15818,279,0,3.35828,0.270339,0.150849,0.017725,28.7397,1.866007,1.99673,6.979943
w0289r0,FULL,123,5,1.0,1,3,220,1116,220,0,3.222665,0.259422,0.210039,0.04646,25.0949,1.8726,2.452123,7.858753
w0289r0,FULL,124,6,1.0,1,4,16,1116,18,0,3.606425,0.290315,0.146112,0.03232,36.8341,1.776783,1.861311,7.293971
w0289r0,FULL,125,7,1.0,1,5,22,16,15,0,3.297424,0.26544,0.141726,0.044319,27.0429,1.82639,2.238429,7.874891
w0289r0,FULL,126,8,1.0,1,6,1317,16,1317,0,3.532574,0.28437,0.136902,0.053867,34.2119,1.926452,1.310266,8.503886
w0289r1,FULL,120,2,1.0,1,0,7410,1118,1118,1,1.646637,0.132553,0.670254,0.590203,5.1895,1.79811,1.903475,6.766397
w0289r1,FULL,121,3,1.0,1,1,303,2015,303,0,4.577395,0.368477,0.177217,0.093506,97.2607,1.468078,1.47764,6.052361
w0289r1,FULL,122,4,1.0,1,2,279,303,279,0,3.16818,0.255036,0.480459,0.411242,23.7642,1.770882,3.53119,8.500726
w0289r1,FULL,123,5,1.0,1,3,9524,303,5971,0,3.19688,0.257346,0.452456,0.363362,24.4561,1.836029,3.378969,7.861631
w0289r1,FULL,124,6,1.0,1,4,440,303,440,0,3.747756,0.301692,0.29611,0.156238,42.4258,1.932842,2.074351,6.96369
w0289r1,FULL,125,7,1.0,1,5,264,303,220,0,3.961324,0.318884,0.235937,0.092834,52.5268,1.820284,2.323354,8.936771
w0289r1,FULL,126,8,1.0,1,6,220,303,220,0,4.056499,0.326545,0.194761,0.033298,57.7717,1.900679,2.690917,7.399676
w0289r2,FULL,120,2,1.0,1,0,7117,6079,37619,0,5.846114,0.470608,0.037062,0.002245,345.8877,1.889268,5.478701,5.083219
w0289r2,FULL,121,3,1.0,1,1,505,1116,505,0,3.830413,0.308345,0.371843,0.283523,46.0816,1.809498,2.641337,7.550034
w0289r2,FULL,122,4,1.0,1,2,1116,1116,1116,1,3.955338,0.318402,0.171382,0.020138,52.2133,1.898978,2.561889,8.183097
w0289r2,FULL,123,5,1.0,1,3,16617,1116,16617,0,4.128265,0.332322,0.16849,0.019798,62.0702,1.906699,2.999107,8.055008
w0289r2,FULL,124,6,1.0,1,4,3146,1116,3146,0,3.999953,0.321993,0.211497,0.066137,54.5956,1.986041,0.736083,7.877167
w0289r2,FULL,125,7,1.0,1,5,21217,1116,16267,0,4.186315,0.336995,0.212465,0.083599,65.7799,1.980434,4.247413,8.623608
w0289r2,FULL,126,8,1.0,1,6,462,1116,462,0,4.369891,0.351773,0.192582,0.051686,79.035,1.891152,6.597883,7.809418
w0289r3,FULL,120,2,1.0,1,0,557,3571,3571,1,2.278086,0.183384,0.437651,0.136858,9.758,1.958146,1.662655,6.216669
w0289r3,FULL,121,3,1.0,1,1,6722,3571,3766,0,1.609578,0.12957,0.485529,0.107399,5.0007,1.937923,2.794758,9.483315
w0289r3,FULL,122,4,1.0,1,2,220,279,220,0,2.745146,0.220982,0.510972,0.396959,15.5669,1.93735,0.329395,7.599515
w0289r3,FULL,123,5,1.0,1,3,17,279,16,0,4.739788,0.381549,0.338372,0.297959,114.4099,1.985195,1.931933,8.007311
w0289r3,FULL,124,6,1.0,1,4,554,279,15,0,4.673768,0.376235,0.375977,0.333793,107.1005,1.90606,2.31754,6.566297
w0289r3,FULL,125,7,1.0,1,5,30095,279,30095,0,4.881144,0.392929,0.32438,0.268011,131.7814,1.973672,1.15572,3.382534
w0289r3,FULL,126,8,1.0,1,6,220,279,220,0,4.692345,0.37773,0.384133,0.325225,109.1087,1.872624,0.547803,7.699155
w0290r0,FULL,120,2,1.0,1,0,443,53876,443,0,3.638156,0.292869,0.241197,0.094904,38.0217,1.943426,0.260632,6.688717
w0290r0,FULL,121,3,1.0,1,1,12949,310,12949,0,2.787474,0.22439,0.431264,0.335036,16.2399,1.998138,0.316028,8.065596
w0290r0,FULL,122,4,1.0,1,2,1116,310,310,1,1.852803,0.149149,0.574152,0.474379,6.3777,1.957624,1.72174,8.195898
w0290r0,FULL,123,5,1.0,1,3,852,1791,852,0,3.555271,0.286197,0.265178,0.082924,34.9973,1.942757,2.749236,8.093258
w0290r0,FULL,124,6,1.0,1,4,995,279,995,0,3.510743,0.282612,0.484976,0.436957,33.4731,1.926095,3.100642,8.523793
w0290r0,FULL,125,7,1.0,1,5,23632,279,8334,0,3.925302,0.315984,0.416665,0.356639,50.6684,1.959536,3.345995,7.77315
w0290r0,FULL,126,8,1.0,1,6,1070,279,279,1,4.745287,0.381992,0.257019,0.215062,115.0408,1.937197,3.284915,8.008049
w0290r1,FULL,120,2,1.0,1,0,998,998,998,1,1.131786,0.091108,0.82482,0.796596,3.1012,1.661796,1.391451,7.322085
w0290r1,FULL,121,3,1.0,1,1,79806,4284,4284,1,3.60552,0.290242,0.183263,0.021534,36.8008,1.895894,3.840413,6.526433
w0290r1,FULL,122,4,1.0,1,2,2017,310,2017,0,1.671981,0.134593,0.690545,0.633862,5.3227,1.999691,0.006665,7.719439
w0290r1,FULL,123,5,1.0,1,3,290,310,290,0,1.800875,0.144969,0.62106,0.537009,6.0549,1.999559,0.004974,5.407973
w0290r1,FULL,124,6,1.0,1,4,310,641,310,0,4.426684,0.356345,0.210231,0.116941,83.6536,1.927804,1.253025,8.265423
w0290r1,FULL,125,7,1.0,1,5,13222,641,88785,0,4.290763,0.345403,0.326044,0.248602,73.0222,1.849917,3.434277,7.529612
w0290r1,FULL,126,8,1.0,1,6,82258,641,8809,0,4.563462,0.367355,0.267124,0.195229,95.915,1.784453,6.115808,8.098699
w0290r2,FULL,120,2,1.0,1,0,561,561,561,1,3.971423,0.319697,0.207788,0.103306,53.06,1.816541,4.029047,6.519292
w0290r2,FULL,121,3,1.0,1,1,491,491,491,1,5.154947,0.414969,0.198591,0.120821,173.2867,1.881197,3.616417,7.507742
w0290r2,FULL,122,4,1.0,1,2,6436,369,9086,0,4.742338,0.381755,0.2693,0.192145,114.7021,1.952593,3.109245,8.116869
w0290r2,FULL,123,5,1.0,1,3,1116,369,369,1,5.171769,0.416324,0.100295,0.011785,176.2263,1.8615,2.60101,7.159381
w0290r2,FULL,124,6,1.0,1,4,1526,279,1526,0,5.113448,0.411629,0.11145,0.006752,166.2426,1.922372,3.955366,5.656754
w0290r2,FULL,125,7,1.0,1,5,84881,641,84881,0,4.973747,0.400383,0.143733,0.038576,144.5676,1.995414,0.088312,7.977341
w0290r2,FULL,126,8,1.0,1,6,629,641,629,0,5.023349,0.404376,0.158242,0.062263,151.9192,1.927324,0.844511,8.123479
w0290r3,FULL,120,2,1.0,1,0,14432,20926,10178,0,6.30454,0.507511,0.042432,0.004986,547.05,1.354785,6.229423,5.163759
w0290r3,FULL,121,3,1.0,1,1,76558,641,76558,0,3.077085,0.247703,0.199122,0.023397,21.6951,1.970213,0.787637,5.251185
w0290r3,FULL,122,4,1.0,1,2,321,279,641,0,3.978302,0.32025,0.216767,0.047949,53.4263,1.778354,2.567006,7.38488
w0290r3,FULL,123,5,1.0,1,3,2902,279,780,0,4.430299,0.356636,0.174558,0.0,83.9565,1.98126,4.685278,4.07238
w0290r3,FULL,124,6,1.0,1,4,3712,1116,3712,0,4.580059,0.368691,0.159217,0.035219,97.5202,1.97689,2.184236,3.247392
w0290r3,FULL,125,7,1.0,1,5,641,1116,641,0,4.535124,0.365074,0.143767,0.016893,93.2351,1.913813,1.859392,8.631052
w0290r3,FULL,126,8,1.0,1,6,1049,1116,561,0,4.380972,0.352665,0.172454,0.053928,79.9157,1.868308,3.78759,8.265457
w0291r0,FULL,120,2,1.0,1,0,641,1049,13,0,2.794441,0.22495,0.334603,0.104634,16.3535,1.756926,1.779718,6.367933
w0291r0,FULL,121,3,1.0,1,1,561,557,198,0,2.052405,0.165217,0.378437,0.08371,7.7866,1.993427,2.166162,3.137858
w0291r0,FULL,122,4,1.0,1,2,1746,5698,1746,0,2.326397,0.187273,0.439463,0.277794,10.241,1.990565,1.943717,5.570855
w0291r0,FULL,123,5,1.0,1,3,557,41791,557,0,2.662412,0.214322,0.344792,0.10782,14.3308,1.993172,2.338938,8.521713
w0291r0,FULL,124,6,1.0,1,4,1118,41791,5698,0,3.332604,0.268272,0.349524,0.212648,28.0112,1.996703,1.97045,7.673923
w0291r0,FULL,125,7,1.0,1,5,5698,41791,5698,0,3.924932,0.315954,0.159516,0.042812,50.6496,1.998917,0.472604,8.449556
w0291r0,FULL,126,8,1.0,1,6,303,303,303,1,3.940483,0.317206,0.111735,0.0,51.4435,1.997755,0.867141,9.034632
w0291r1,FULL,120,2,1.0,1,0,15,11,11,1,1.663088,0.133877,0.461266,0.181494,5.2756,1.906542,1.486088,6.390412
w0291r1,FULL,121,3,1.0,1,1,15,15,15,1,1.101851,0.088698,0.815005,0.755966,3.0097,1.911395,1.011037,6.322837
w0291r1,FULL,122,4,1.0,1,2,16357,15,12982,0,2.918246,0.234917,0.33477,0.15558,18.5088,1.78898,3.784777,8.233423
w0291r1,FULL,123,5,1.0,1,3,6922,6922,6922,1,3.666282,0.295133,0.200041,0.086061,39.1062,1.963114,2.13225,6.272483
w0291r1,FULL,124,6,1.0,1,4,303,6922,303,0,2.770421,0.223017,0.353362,0.186446,15.9654,1.921223,2.488862,6.907
w0291r1,FULL,125,7,1.0,1,5,19875,6922,19875,0,3.579467,0.288144,0.229197,0.120932,35.8544,1.811499,2.986931,8.456412
w0291r1,FULL,126,8,1.0,1,6,430,303,310,0,4.05821,0.326683,0.141661,0.044299,57.8707,1.835269,2.728139,8.844341
w0291r2,FULL,120,2,1.0,1,0,9514,264,383,0,3.995533,0.321637,0.213272,0.02506,54.3548,1.798296,3.715547,7.467815
w0291r2,FULL,121,3,1.0,1,1,314,279,314,0,4.739542,0.38153,0.179815,0.039775,114.3818,1.948826,0.955487,6.249268
w0291r2,FULL,122,4,1.0,1,2,279,279,18097,0,4.731428,0.380877,0.161822,0.057342,113.4575,1.852112,1.749151,9.156738
w0291r2,FULL,123,5,1.0,1,3,10368,279,1822,0,3.803172,0.306153,0.332611,0.154577,44.8432,1.875283,5.013164,8.838793
w0291r2,FULL,124,6,1.0,1,4,6180,279,38972,0,4.313524,0.347236,0.273267,0.126998,74.7033,1.961385,1.930357,6.613569
w0291r2,FULL,125,7,1.0,1,5,52498,279,52498,0,4.590555,0.369536,0.234762,0.116716,98.5491,1.999301,0.023815,8.728225
w0291r2,FULL,126,8,1.0,1,6,321,279,321,0,4.71992,0.37995,0.20604,0.095755,112.1593,1.835359,2.917516,8.865633
w0291r3,FULL,120,2,1.0,1,0,685,279,220,0,2.255131,0.181536,0.456457,0.179602,9.5365,1.723578,2.575889,6.751234
w0291r3,FULL,121,3,1.0,1,1,9781,8490,494,0,2.597994,0.209137,0.344821,0.0,13.4368,1.91314,0.935106,5.942705
w0291r3,FULL,122,4,1.0,1,2,494,1116,494,0,2.21337,0.178175,0.380239,0.044679,9.1465,1.985263,0.341562,4.537721
w0291r3,FULL,123,5,1.0,1,3,220,220,220,1,3.755158,0.302287,0.32906,0.228702,42.741,1.922823,0.800645,6.283524
w0291r3,FULL,124,6,1.0,1,4,17,220,17,0,3.619905,0.2914,0.187797,0.073893,37.334,1.998789,0.533763,6.419577
w0291r3,FULL,125,7,1.0,1,5,15,16,15,0,3.375549,0.271729,0.141352,0.031267,29.2403,1.994576,0.058381,7.685796
w0291r3,FULL,126,8,1.0,1,6,15,16,15,0,3.570609,0.287431,0.128345,0.02839,35.5382,1.992269,0.54927,8.99028
w0292r0,FULL,120,2,1.0,1,0,15822,280,17173,0,5.605709,0.451255,0.062602,0.003793,271.9747,1.875286,5.738433,7.599417
w0292r0,FULL,121,3,1.0,1,1,41790,1116,41790,0,2.990476,0.240731,0.36755,0.098645,19.8952,1.891884,2.531598,4.977761
w0292r0,FULL,122,4,1.0,1,2,88569,1116,88569,0,1.8634,0.150002,0.463836,0.145046,6.4456,1.999667,0.055579,5.617986
w0292r0,FULL,123,5,1.0,1,3,303,1116,1116,1,3.793859,0.305403,0.308382,0.082765,44.4275,1.830658,1.461574,8.321532
w0292r0,FULL,124,6,1.0,1,4,1010,1116,279,0,4.823252,0.388268,0.198843,0.033996,124.3689,1.97819,2.159815,4.922766
w0292r0,FULL,125,7,1.0,1,5,5493,1116,5493,0,4.816381,0.387715,0.192562,0.032923,123.5173,1.895315,2.517787,7.645428
w0292r0,FULL,126,8,1.0,1,6,641,520,641,0,3.838654,0.309009,0.365862,0.267392,46.4629,1.839947,1.089222,6.255811
w0292r1,FULL,120,2,1.0,1,0,49044,314,314,1,3.5042,0.282086,0.33439,0.225829,33.2548,1.758648,3.552927,7.728642
w0292r1,FULL,121,3,1.0,1,1,10172,314,10172,0,2.231691,0.17965,0.399441,0.157168,9.3156,1.652369,0.628697,6.7502
w0292r1,FULL,122,4,1.0,1,2,303,1116,303,0,3.144631,0.25314,0.335468,0.195624,23.2111,1.984284,1.222527,3.841124
w0292r1,FULL,123,5,1.0,1,3,279,220,279,0,4.231775,0.340655,0.127241,0.014951,68.8393,1.932233,1.464427,7.500452
w0292r1,FULL,124,6,1.0,1,4,3516,220,3516,0,4.181439,0.336603,0.176386,0.055158,65.46,1.932464,2.496221,5.43786
w0292r1,FULL,125,7,1.0,1,5,4042,1116,4042,0,4.239216,0.341254,0.16628,0.051998,69.3535,1.986557,0.109511,6.636987
w0292r1,FULL,126,8,1.0,1,6,1116,220,1116,0,4.249595,0.342089,0.138933,0.0,70.077,1.839162,0.793161,8.277014
w0292r2,FULL,120,2,1.0,1,0,279,279,95324,0,5.804402,0.46725,0.260589,0.234787,331.7569,1.886357,1.693546,8.205836
w0292r2,FULL,121,3,1.0,1,1,7607,279,7607,0,3.85492,0.310318,0.39246,0.319862,47.2248,1.915238,4.410279,7.58783
w0292r2,FULL,122,4,1.0,1,2,17199,321,310,0,3.558578,0.286463,0.292236,0.125725,35.1133,1.830859,3.453303,6.364909
w0292r2,FULL,123,5,1.0,1,3,279,321,310,0,3.817619,0.307316,0.240625,0.06458,45.4957,1.938269,1.432069,8.768044
w0292r2,FULL,124,6,1.0,1,4,4874,279,2781,0,4.023021,0.32385,0.201133,0.0,55.8696,1.920154,3.72801,7.955391
w0292r2,FULL,125,7,1.0,1,5,314,1116,314,0,4.322672,0.347972,0.239587,0.028152,75.3898,1.98179,0.506042,7.186364
w0292r2,FULL,126,8,1.0,1,6,836,321,836,0,4.154937,0.334469,0.209325,0.05618,63.7479,1.985265,1.3133,5.907817
w0292r3,FULL,120,2,1.0,1,0,310,264,310,0,1.778474,0.143166,0.413539,0.0,5.9208,1.989148,0.152765,2.276191
w0292r3,FULL,121,3,1.0,1,1,279,1953,279,0,3.844604,0.309488,0.277843,0.162021,46.7402,1.977142,1.48814,5.841878
w0292r3,FULL,122,4,1.0,1,2,57867,1953,1953,1,3.568094,0.287229,0.342386,0.170224,35.4489,1.90065,3.779921,6.447083
w0292r3,FULL,123,5,1.0,1,3,44452,1953,314,0,3.961612,0.318907,0.162424,0.035928,52.5419,1.998778,3.862449,0.000701
w0292r3,FULL,124,6,1.0,1,4,1953,321,279,0,4.462258,0.359209,0.126524,0.007666,86.6831,1.990468,1.020003,6.346135
w0292r3,FULL,125,7,1.0,1,5,544,1116,544,0,4.425193,0.356225,0.168052,0.028732,83.5289,1.999524,0.007471,6.728353
w0292r3,FULL,126,8,1.0,1,6,11165,1116,11165,0,3.978257,0.320247,0.167991,0.028722,53.4238,1.998592,0.806792,7.593305
w0293r0,FULL,120,2,1.0,1,0,82,82,82,1,0.159695,0.012855,0.977167,0.968167,1.1732,1.95494,0.101259,6.296454
w0293r0,FULL,121,3,1.0,1,1,74068,82,1765,0,3.954789,0.318358,0.244715,0.12912,52.1847,1.91187,4.354986,6.377184
w0293r0,FULL,122,4,1.0,1,2,944,24544,7129,0,4.86539,0.39166,0.107662,0.028895,129.7216,1.641156,3.566688,7.024193
w0293r0,FULL,123,5,1.0,1,3,641,54879,641,0,4.540511,0.365508,0.150536,0.017688,93.7387,1.706715,1.492602,5.075496
w0293r0,FULL,124,6,1.0,1,4,695,314,561,0,4.466884,0.359581,0.230021,0.07193,87.0849,1.863324,4.233165,6.479649
w0293r0,FULL,125,7,1.0,1,5,248044,4138,21122,0,5.377949,0.432921,0.138767,0.073218,216.5776,1.825518,5.523295,4.904064
w0293r0,FULL,126,8,1.0,1,6,561,641,410,0,4.915431,0.395689,0.1163,0.025725,136.3781,1.902618,7.351391,5.269285
w0293r1,FULL,120,2,1.0,1,0,314,303,314,0,3.639977,0.293015,0.17551,0.0,38.091,1.927407,0.03108,6.558119
w0293r1,FULL,121,3,1.0,1,1,67827,303,46289,0,3.026767,0.243653,0.324918,0.242766,20.6304,1.951604,2.506132,7.947215
w0293r1,FULL,122,4,1.0,1,2,303,303,303,1,3.663903,0.294941,0.196141,0.043386,39.0133,1.711782,2.470249,7.469009
w0293r1,FULL,123,5,1.0,1,3,279,641,279,0,3.666893,0.295182,0.247467,0.077386,39.1301,1.981644,1.329195,8.97234
w0293r1,FULL,124,6,1.0,1,4,1817,641,1817,0,3.551331,0.28588,0.26593,0.083159,34.8597,1.981491,2.759616,6.082358
w0293r1,FULL,125,7,1.0,1,5,641,641,641,1,3.454354,0.278073,0.291814,0.11482,31.6378,1.922658,0.59834,7.831488
w0293r1,FULL,126,8,1.0,1,6,695,641,271,0,3.694542,0.297408,0.256715,0.090967,40.2271,1.880202,3.245777,8.451191
w0293r2,FULL,120,2,1.0,1,0,3679,35172,1384,0,4.174174,0.336018,0.184138,0.102427,64.9862,1.945498,1.07779,6.10701
w0293r2,FULL,121,3,1.0,1,1,9786,279,21648,0,4.06453,0.327192,0.253444,0.147793,58.2375,1.933301,2.78347,8.21965
w0293r2,FULL,122,4,1.0,1,2,57584,279,57584,0,4.736073,0.38125,0.177091,0.123081,113.9856,1.968065,0.22732,7.647946
w0293r2,FULL,123,5,1.0,1,3,1116,279,1116,0,4.740056,0.381571,0.183168,0.142297,114.4406,1.975965,1.607911,6.535967
w0293r2,FULL,124,6,1.0,1,4,321,279,2583,0,4.322729,0.347977,0.145265,0.032133,75.3941,1.940858,1.154256,6.037575
w0293r2,FULL,125,7,1.0,1,5,551,279,551,0,4.067514,0.327432,0.181196,0.084209,58.4116,1.89831,3.430922,7.116096
w0293r2,FULL,126,8,1.0,1,6,3816,279,557,0,3.410972,0.274581,0.2272,0.071048,30.2947,1.958553,2.775284,9.268668
w0293r3,FULL,120,2,1.0,1,0,1223,1223,1223,1,0.003288,0.000265,0.999748,0.999697,1.0033,1.936932,0.007686,7.318611
w0293r3,FULL,121,3,1.0,1,1,26243,1086,557,0,3.206748,0.258141,0.556578,0.52708,24.6986,1.93875,4.438349,7.314692
w0293r3,FULL,122,4,1.0,1,2,310,264,310,0,3.635833,0.292682,0.172389,0.0,37.9335,1.88738,1.303916,7.155857
w0293r3,FULL,123,5,1.0,1,3,1423,279,1423,0,4.308178,0.346805,0.17357,0.038394,74.305,1.963954,2.625493,7.249601
w0293r3,FULL,124,6,1.0,1,4,264,5680,944,0,4.475025,0.360236,0.209692,0.141615,87.7968,1.922861,2.311971,4.898689
w0293r3,FULL,125,7,1.0,1,5,32921,279,2531,0,4.5867,0.369226,0.197198,0.084838,98.17,1.912454,3.627975,7.609298
w0293r3,FULL,126,8,1.0,1,6,303,321,364,0,3.870828,0.311599,0.235185,0.052023,47.9821,1.847005,1.88748,7.726687
w0294r0,FULL,120,2,1.0,1,0,15,16,16,1,2.291871,0.184494,0.129822,0.015254,9.8934,1.985936,2.256133,6.847415
w0294r0,FULL,121,3,1.0,1,1,1116,1116,1116,1,0.368937,0.029699,0.946972,0.924702,1.4462,1.983066,0.615193,6.610707
w0294r0,FULL,122,4,1.0,1,2,15957,279,279,1,3.288497,0.264722,0.480926,0.397353,26.8026,1.694931,3.033991,7.321135
w0294r0,FULL,123,5,1.0,1,3,321,11401,557,0,4.937239,0.397444,0.086239,0.023145,139.3848,1.925372,4.411831,7.939136
w0294r0,FULL,124,6,1.0,1,4,77246,557,279,0,4.930887,0.396933,0.13068,0.051418,138.5023,1.910835,2.577527,8.358924
w0294r0,FULL,125,7,1.0,1,5,7003,279,37811,0,4.42802,0.356452,0.214539,0.106662,83.7654,1.967118,4.465344,6.446101
w0294r0,FULL,126,8,1.0,1,6,310,279,310,0,4.010293,0.322826,0.264072,0.113608,55.1631,1.935505,0.915662,7.78244
w0294r1,FULL,120,2,1.0,1,0,733,13841,1216,0,3.944976,0.317568,0.146186,0.017177,51.6751,1.924593,3.228939,3.913442
w0294r1,FULL,121,3,1.0,1,1,5963,279,10040,0,4.167964,0.335518,0.199098,0.053435,64.5838,1.950927,2.53821,6.161119
w0294r1,FULL,122,4,1.0,1,2,1116,220,1116,0,4.454016,0.358545,0.23813,0.150527,85.9715,1.99994,1.200854,2.365893
w0294r1,FULL,123,5,1.0,1,3,13841,220,13841,0,3.969291,0.319525,0.336962,0.270611,52.947,1.928731,2.174593,7.560267
w0294r1,FULL,124,6,1.0,1,4,6509,494,6509,0,3.260231,0.262446,0.180534,0.021213,26.0555,1.999869,0.007539,3.181173
w0294r1,FULL,125,7,1.0,1,5,15076,279,557,0,3.915883,0.315226,0.245184,0.165585,50.1934,1.95719,3.430102,6.914856
w0294r1,FULL,126,8,1.0,1,6,780,303,780,0,4.14791,0.333904,0.148568,0.025401,63.3015,1.988444,0.37622,9.295017
w0294r2,FULL,120,2,1.0,1,0,8292,8292,8292,1,0.518971,0.041777,0.908942,0.887565,1.6803,1.994286,0.031541,5.496521
w0294r2,FULL,121,3,1.0,1,1,314,321,314,0,1.242556,0.100025,0.54517,0.253362,3.4645,1.839535,0.856162,7.088249
w0294r2,FULL,122,4,1.0,1,2,9564,279,9564,0,1.277168,0.102811,0.627395,0.365858,3.5865,1.999626,0.00976,6.947854
w0294r2,FULL,123,5,1.0,1,3,321,40216,1116,0,2.528101,0.20351,0.342954,0.134942,12.5297,1.984246,0.791752,7.310688
w0294r2,FULL,124,6,1.0,1,4,279,321,279,0,2.790741,0.224653,0.200098,0.0,16.2931,1.979095,0.88507,6.330032
w0294r2,FULL,125,7,1.0,1,5,3455,1116,3455,0,2.60699,0.209861,0.278253,0.061549,13.5582,1.969276,2.732095,6.475188
w0294r2,FULL,126,8,1.0,1,6,11068,1116,11068,0,2.020003,0.162609,0.45217,0.263677,7.5384,1.997032,0.213919,8.361343
w0294r3,FULL,120,2,1.0,1,0,12551,314,12551,0,4.714869,0.379544,0.12172,0.020811,111.5943,1.796919,2.146584,7.748663
w0294r3,FULL,121,3,1.0,1,1,7458,303,3433,0,3.444654,0.277292,0.162205,0.01906,31.3325,1.989199,1.049762,6.751891
w0294r3,FULL,122,4,1.0,1,2,303,321,303,0,3.539862,0.284956,0.181663,0.021346,34.4622,1.812112,2.376108,8.022714
w0294r3,FULL,123,5,1.0,1,3,264,279,279,1,3.760149,0.302689,0.163466,0.0,42.9548,1.908984,1.244707,7.32446
w0294r3,FULL,124,6,1.0,1,4,6562,1116,18694,0,3.901641,0.314079,0.18093,0.040022,49.4836,1.911525,3.893363,8.371277
w0294r3,FULL,125,7,1.0,1,5,18694,1116,4599,0,4.076635,0.328166,0.156043,0.018335,58.9468,1.940154,2.380399,8.8009
w0294r3,FULL,126,8,1.0,1,6,28396,279,303,0,4.219179,0.339641,0.152496,0.009239,67.9777,1.897023,3.406913,8.626111
w0295r0,FULL,120,2,1.0,1,0,30799,641,30799,0,1.349034,0.108596,0.61197,0.356863,3.8537,1.996368,0.089079,5.198868
w0295r0,FULL,121,3,1.0,1,1,298,641,298,0,1.689633,0.136014,0.533856,0.248104,5.4175,1.998406,0.022906,7.323566
w0295r0,FULL,122,4,1.0,1,2,321,561,641,0,3.647553,0.293625,0.133097,0.0,38.3806,1.884621,1.305348,5.925004
w0295r0,FULL,123,5,1.0,1,3,2583,561,15963,0,4.124847,0.332047,0.203555,0.113228,61.8584,1.873449,5.585452,7.984791
w0295r0,FULL,124,6,1.0,1,4,780,279,279,1,5.113519,0.411635,0.16588,0.096731,166.2543,1.907497,4.31625,5.687988
w0295r0,FULL,125,7,1.0,1,5,59467,279,1118,0,4.908529,0.395133,0.19784,0.115368,135.4401,1.938086,5.137801,5.528244
w0295r0,FULL,126,8,1.0,1,6,321,421,494,0,3.116197,0.250852,0.327411,0.072423,22.5604,1.722325,3.009398,3.526694
w0295r1,FULL,120,2,1.0,1,0,383,4138,383,0,5.644221,0.454356,0.080305,0.01373,282.6534,1.902113,1.40415,5.29114
w0295r1,FULL,121,3,1.0,1,1,1778,314,27987,0,3.418609,0.275196,0.143944,0.016914,30.5269,1.944864,5.712327,5.552274
w0295r1,FULL,122,4,1.0,1,2,94692,2502,94692,0,2.395282,0.192818,0.333983,0.155215,10.9713,1.973585,0.920347,6.644031
w0295r1,FULL,123,5,1.0,1,3,321,321,321,1,4.509883,0.363042,0.322767,0.255112,90.9112,1.986102,1.347337,2.101984
w0295r1,FULL,124,6,1.0,1,4,49113,321,10348,0,4.877731,0.392654,0.24739,0.2044,131.3324,1.848097,4.92346,7.038138
w0295r1,FULL,125,7,1.0,1,5,23517,321,23517,0,4.843501,0.389898,0.270771,0.217453,126.9129,1.997043,0.785331,6.168949
w0295r1,FULL,126,8,1.0,1,6,2502,321,2502,0,4.881216,0.392934,0.220935,0.122896,131.7908,1.948147,0.722682,8.74439
w0295r2,FULL,120,2,1.0,1,0,18,15,15,1,2.554751,0.205656,0.121711,0.014301,12.8681,1.955102,2.383303,6.534618
